0.665005	0.23754
0.977614	0.0382304
1.16756	4.08718e-31
1.27588	0.158747
1.52343	0.0122135
1.66756	4.80399e-32
1.85282	0.04436
2.13429	0.00176944
2.24449	0.00694179
2.28559	5.54962e-33
2.59102	0.000197428
2.78559	7.12918e-32
3.16756	1.00796e-32
3.36212	3.30632e-07
3.66756	5.49962e-33
3.70865	1.99243e-08
3.81886	1.61831e-07
4.10032	6.14883e-09
4.28559	1.12894e-32
4.42972	1.02714e-08
4.67726	2.37367e-10
4.78559	4.28832e-32
4.97553	2.23968e-10
5.28814	2.79794e-12
0.665005	0.23754
0.977614	0.0382304
1.16756	4.08718e-31
1.27588	0.158747
1.52343	0.0122135
1.66756	4.80399e-32
1.85282	0.04436
2.13429	0.00176944
2.24449	0.00694179
2.28559	5.54962e-33
2.59102	0.000197428
2.78559	7.12918e-32
3.16756	1.00796e-32
3.36212	3.30632e-07
3.66756	5.49962e-33
3.70865	1.99243e-08
3.81886	1.61831e-07
4.10032	6.14883e-09
4.28559	1.12894e-32
4.42972	1.02714e-08
4.67726	2.37367e-10
4.78559	4.28832e-32
4.97553	2.23968e-10
5.28814	2.79794e-12
